"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon
330000,"Бахрушина, 36/14 ст3",Москва,45833,7,Универсальное помещение,https://msk.n1.ru/view/114923015/?open_card_kn,"Бахрушина, 36/14 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.734743, 'lon': 37.6357688}",район Замоскворечье,55.734743,37.6357688
1594167,"Мира проспект, 83",Москва,4166,382,Универсальное помещение,https://msk.n1.ru/view/115267760/?open_card_kn,"Мира проспект, 83, Москва, Россия","{'district': 'Останкинский район', 'lat': 55.8021907, 'lon': 37.6350955}",Останкинский район,55.8021907,37.6350955
1400000,"Грузинская Б., 61 ст2",Москва,4000,350,Универсальное помещение,https://msk.n1.ru/view/107425228/?open_card_kn,"Грузинская Б., 61 ст2, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7663999, 'lon': 37.5773016}",Пресненский район,55.7663999,37.5773016
950000,"Бахрушина, 36/14 ст3",Москва,9196,103,Универсальное помещение,https://msk.n1.ru/view/114922883/?open_card_kn,"Бахрушина, 36/14 ст3, Москва, Россия","{'district': 'район Замоскворечье', 'lat': 55.734743, 'lon': 37.6357688}",район Замоскворечье,55.734743,37.6357688
2175000,"Щелковское шоссе, 100",Москва,1500,1450,Универсальное помещение,https://msk.n1.ru/view/115960372/?open_card_kn,"Щелковское шоссе, 100, Москва, Россия","{'district': 'район Северное Измайлово', 'lat': 55.8126803, 'lon': 37.8340449}",район Северное Измайлово,55.8126803,37.8340449
270000,"Крузенштерна, 7",Москва,5844,46,Универсальное помещение,https://msk.n1.ru/view/114922878/?open_card_kn,"Крузенштерна, 7, Москва, Россия","{'district': 'район Лефортово', 'lat': 55.7531526, 'lon': 37.6960688}",район Лефортово,55.7531526,37.6960688
590000,"Островитянова, 4",Москва,2370,248,Универсальное помещение,https://msk.n1.ru/view/115960370/?open_card_kn,"Островитянова, 4, Москва, Россия","{'district': 'район Коньково', 'lat': 55.6429982, 'lon': 37.5014381}",район Коньково,55.6429982,37.5014381
280000,"Крузенштерна, 7",Москва,5555,50,Универсальное помещение,https://msk.n1.ru/view/114922877/?open_card_kn,"Крузенштерна, 7, Москва, Россия","{'district': 'район Лефортово', 'lat': 55.7531526, 'lon': 37.6960688}",район Лефортово,55.7531526,37.6960688
3900000,"Щелковское шоссе, 100",Москва,1482,2630,Универсальное помещение,https://msk.n1.ru/view/115960367/?open_card_kn,"Щелковское шоссе, 100, Москва, Россия","{'district': 'район Северное Измайлово', 'lat': 55.8126803, 'lon': 37.8340449}",район Северное Измайлово,55.8126803,37.8340449
90000,"Астраханский переулок, 1/15",Москва,900,100,Универсальное помещение,https://msk.n1.ru/view/113092624/?open_card_kn,"Астраханский переулок, 1/15, Москва, Россия","{'district': 'Мещанский район', 'lat': 55.7777503, 'lon': 37.6400672}",Мещанский район,55.7777503,37.6400672
3500000,"Сухаревский Б. переулок, 3",Москва,7000,500,Универсальное помещение,https://msk.n1.ru/view/116305749/?open_card_kn,"Сухаревский Б. переулок, 3, Москва, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
1998750,"Ордынка Б., 44 ст1",Москва,3750,533,Универсальное помещение,https://msk.n1.ru/view/116305725/?open_card_kn,"Ордынка Б., 44 ст1, Москва, Россия","{'district': 'район Якиманка', 'lat': 55.7401026, 'lon': 37.6246599}",район Якиманка,55.7401026,37.6246599
319800,"проспект Куприна, 3 корп. 1",Москва,3000,106,Универсальное помещение,https://msk.n1.ru/view/116305558/?open_card_kn,"проспект Куприна, 3 корп. 1, Москва, Россия","{'district': 'Район не найден', 'lat': 55.5648325, 'lon': 37.515562}",Район не найден,55.5648325,37.515562
160000,"Шухова, 5",Москва,3200,50,Универсальное помещение,https://msk.n1.ru/view/116305557/?open_card_kn,"Шухова, 5, Москва, Россия","{'district': 'Донской район', 'lat': 55.7172921, 'lon': 37.6124411}",Донской район,55.7172921,37.6124411
350000,"Янковского, 1 корп. 2",Москва,4435,78,Универсальное помещение,https://msk.n1.ru/view/116305490/?open_card_kn,"Янковского, 1 корп. 2, Москва, Россия","{'district': 'район Раменки', 'lat': 55.6961414, 'lon': 37.4726174}",район Раменки,55.6961414,37.4726174
9000000,"Пресненская набережная, 10 ст2",Москва,7328,1228,Универсальное помещение,https://msk.n1.ru/view/116305398/?open_card_kn,"Пресненская набережная, 10 ст2, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7456698, 'lon': 37.5364632}",Пресненский район,55.7456698,37.5364632
300000,"Андрея Тарковского бульвар, 10",Москва,5000,60,Универсальное помещение,https://msk.n1.ru/view/116305383/?open_card_kn,"Андрея Тарковского бульвар, 10, Москва, Россия","{'district': 'ЖК «Рассказово»', 'lat': 55.6248171, 'lon': 37.3388448}",ЖК «Рассказово»,55.6248171,37.3388448
400000,"Лухмановская, 36",Москва,1369,292,Универсальное помещение,https://msk.n1.ru/view/116305291/?open_card_kn,"Лухмановская, 36, Москва, Россия","{'district': 'район Косино-Ухтомский', 'lat': 55.7235886, 'lon': 37.9099361}",район Косино-Ухтомский,55.7235886,37.9099361
550000,"Большая Садовая, 6 ст2",Москва,20220,27,Универсальное помещение,https://msk.n1.ru/view/116305272/?open_card_kn,"Большая Садовая, 6 ст2, Москва, Россия","{'district': 'Пресненский район', 'lat': 55.7680544, 'lon': 37.5941742}",Пресненский район,55.7680544,37.5941742
340000,"Новослободская, 54 ст5",Москва,2421,140,Универсальное помещение,https://msk.n1.ru/view/116305260/?open_card_kn,"Новослободская, 54 ст5, Москва, Россия","{'district': 'Тверской район', 'lat': 55.7799322, 'lon': 37.6150125}",Тверской район,55.7799322,37.6150125
730000,"Варшавское шоссе, 26 ст32",Москва,2000,365,Универсальное помещение,https://msk.n1.ru/view/116305246/?open_card_kn,"Варшавское шоссе, 26 ст32, Москва, Россия","{'district': 'Канатчиково', 'lat': 55.6950247, 'lon': 37.6208843}",Канатчиково,55.6950247,37.6208843
340000,"Чертановская, 45 корп. 1",Москва,2000,170,Универсальное помещение,https://msk.n1.ru/view/116305245/?open_card_kn,"Чертановская, 45 корп. 1, Москва, Россия","{'district': 'район Чертаново Северное', 'lat': 55.6256808, 'lon': 37.5967797}",район Чертаново Северное,55.6256808,37.5967797
1111200,"Дмитрия Ульянова, 37 ст2",Москва,2400,463,Универсальное помещение,https://msk.n1.ru/view/116305216/?open_card_kn,"Дмитрия Ульянова, 37 ст2, Москва, Россия","{'district': 'Академический район', 'lat': 55.6874673, 'lon': 37.5751266}",Академический район,55.6874673,37.5751266
